opportunity_id,sales_rep,product,account_name,deal_stage,engage_date,close_date,revenue,state,zip_code,region
EZVKSQ9C,Boris Faz,GTX Plus Pro,Genco Pura Olive Oil Company,Engaging,2016-12-16,,0.0,MS,39201,East
RJYG004O,Daniell Hammack,GTX Basic,Domzoom,Engaging,2016-12-16,,0.0,ND,58501,East
JZOKHHWN,Donn Cantrell,GTX Plus Basic,Opentech,Won,2016-12-16,2017-03-07,1037.0,NY,10001,East
EH6I67I0,James Ascencio,GTX Basic,Plexzap,Won,2016-12-16,2017-03-15,537.0,MT,59601,West
JUUXF02Z,Kary Hendrixson,GTXPro,Hatfan,Won,2016-12-16,2017-03-09,4694.0,WY,82001,West
OT87JDWO,Lajuana Vencill,GTX Basic,Konmatfix,Won,2016-12-16,2017-03-24,560.0,IN,46201,Central
YHKT6YJ7,Moses Frase,GTX Basic,dambase,Won,2016-12-16,2017-03-13,589.0,LA,70101,Central
H78I3TAY,Reed Clapper,GTX Basic,Mathtouch,Won,2016-12-16,2017-03-14,493.0,VT,05601,East
1ROC43JK,Versie Hillebrand,MG Special,Betatech,Won,2016-12-16,2017-03-08,50.0,OK,73101,Central
LPZLQL48,Vicki Laflamme,GTX Basic,Y-corporation,Won,2016-12-16,2017-03-28,492.0,AK,99501,West
PYOFK7ZD,Cassey Cress,GTX Basic,,Engaging,2016-12-17,,0.0,TX,75001,East
DWUXMAGZ,Corliss Cosme,GTX Plus Pro,,Engaging,2016-12-17,,0.0,TX,75001,East
3KR50X38,Corliss Cosme,GTX Plus Basic,Konex,Won,2016-12-17,2017-03-13,1255.0,OR,97201,East
Q3WLHRE9,Darcel Schlecht,GTX Basic,Statholdings,Won,2016-12-17,2017-03-04,463.0,WI,53201,Central
IX7UEOAP,Donn Cantrell,GTX Plus Basic,Initech,Lost,2016-12-17,2017-03-27,0.0,FL,33101,East
NQU62K1H,Donn Cantrell,GTX Basic,Zencorporation,Won,2016-12-17,2017-03-12,605.0,WV,25301,East
NAQKOU0T,Hayden Neloms,GTX Plus Basic,Fasehatice,Won,2016-12-17,2017-03-20,1315.0,NM,87101,West
I3V3GUAI,Lajuana Vencill,GTX Basic,Zumgoity,Won,2016-12-17,2017-03-02,559.0,KS,66601,Central
PN4VJDXY,Moses Frase,GTX Basic,Rundofase,Won,2016-12-17,2017-03-28,557.0,WI,53201,Central
K9D4DQ3R,Rosie Papadopoulos,MG Special,Vehement Capital Partners,Won,2016-12-17,2017-03-02,48.0,MD,21201,East
9X6V79KE,Versie Hillebrand,GTX Plus Pro,Isdom,Won,2016-12-17,2017-03-25,6282.0,IA,50301,Central
6SN2RQJX,Vicki Laflamme,MG Special,,Engaging,2016-12-17,,0.0,TX,75001,West
W1KLFNE4,Anna Snelling,MG Advanced,Isdom,Won,2016-12-18,2017-03-02,3246.0,IA,50301,Central
NKPH3EFG,Cassey Cress,MG Advanced,,Engaging,2016-12-18,,0.0,TX,75001,East
GD2OCW12,Darcel Schlecht,GTX Basic,Finhigh,Won,2016-12-18,2017-03-14,514.0,AL,35201,Central
6XO4RYXK,Donn Cantrell,GTX Plus Basic,Silis,Won,2016-12-18,2017-03-15,1132.0,NY,10001,East
18Y7GRPW,Garret Kinder,GTX Plus Pro,Silis,Won,2016-12-18,2017-03-21,5918.0,NY,10001,East
127ZPLXQ,Kary Hendrixson,GTXPro,Hottechi,Lost,2016-12-18,2017-03-18,0.0,IL,60601,West
U07C2HEG,Maureen Marcano,MG Special,Kan-code,Lost,2016-12-18,2017-03-14,0.0,VA,23201,West
RNTOJ78L,Rosalina Dieter,MG Special,Hatfan,Lost,2016-12-18,2017-03-13,0.0,WY,82001,West
N07K7DR7,Rosie Papadopoulos,MG Special,Plexzap,Engaging,2016-12-18,,0.0,MT,59601,East
NLB4D5BQ,Versie Hillebrand,MG Advanced,Gogozoom,Won,2016-12-18,2017-03-24,2955.0,WI,53201,Central
FCFDJIEZ,Vicki Laflamme,GTXPro,Fasehatice,Won,2016-12-18,2017-03-21,3742.0,NM,87101,West
YZGDW4G1,Violet Mclelland,MG Special,Initech,Won,2016-12-18,2017-03-14,64.0,FL,33101,East
G8AO5FA2,Wilburn Farren,MG Advanced,Initech,Lost,2016-12-18,2017-03-27,0.0,FL,33101,East
125VIRMX,Elease Gluck,GTK 500,Warephase,Engaging,2016-12-19,,0.0,MS,39201,West
LXXW3TRW,Elease Gluck,GTX Plus Basic,Scotfind,Won,2016-12-19,2017-03-18,1164.0,AZ,85001,West
8KJ3H262,Elease Gluck,MG Special,Singletechno,Won,2016-12-19,2017-03-07,65.0,AK,99501,West
88POGNEL,Gladys Colclough,GTX Plus Basic,Cancity,Lost,2016-12-19,2017-03-07,0.0,IN,46201,Central
UYP3NNU6,Kami Bicknell,GTX Basic,Groovestreet,Won,2016-12-19,2017-03-16,441.0,UT,84101,West
S1V8684Y,Marty Freudenburg,GTX Plus Basic,Finhigh,Lost,2016-12-19,2017-03-12,0.0,AL,35201,Central
MOPWEMB5,Vicki Laflamme,GTXPro,Hatfan,Won,2016-12-19,2017-03-16,4907.0,WY,82001,West
L62MDI48,Anna Snelling,MG Advanced,Isdom,Lost,2016-12-20,2017-03-01,0.0,IA,50301,Central
3ECHUPQY,Daniell Hammack,GTX Plus Basic,,Engaging,2016-12-20,,0.0,TX,75001,East
3EL8D4WO,Darcel Schlecht,MG Advanced,Codehow,Won,2016-12-20,2017-03-25,3269.0,NE,68101,Central
VOAN1NXG,Donn Cantrell,GTX Basic,Kinnamplus,Won,2016-12-20,2017-03-12,579.0,ME,04101,East
ALW92XQL,Gladys Colclough,GTX Basic,Isdom,Lost,2016-12-20,2017-03-25,0.0,IA,50301,Central
TJ6ZA1M3,Kary Hendrixson,GTX Basic,Dalttechnology,Lost,2016-12-20,2017-03-07,0.0,OR,97201,West
FKAFO8O9,Kary Hendrixson,MG Special,Xx-holding,Won,2016-12-20,2017-03-31,51.0,AK,99501,West
1XBC7M9F,Markita Hansen,MG Special,Faxquote,Won,2016-12-20,2017-03-08,64.0,WA,98101,West
8IXBS90G,Rosie Papadopoulos,MG Special,Donware,Won,2016-12-20,2017-03-08,60.0,MD,21201,East
2X45BEOS,Cassey Cress,GTX Plus Basic,Ganjaflex,Won,2016-12-21,2017-03-27,1186.0,MD,21201,East
EQ8X0QTL,Corliss Cosme,MG Advanced,Yearin,Won,2016-12-21,2017-03-09,3577.0,PA,19101,East
5QD53WHF,Daniell Hammack,GTX Plus Basic,Donquadtech,Won,2016-12-21,2017-03-07,1020.0,GA,30301,East
K5CWSFCW,Elease Gluck,GTXPro,Blackzim,Engaging,2016-12-21,,0.0,CA,90001,West
79EABK3X,Hayden Neloms,MG Special,Zoomit,Won,2016-12-21,2017-03-23,53.0,AK,99501,West
2DKO9X1T,Jonathan Berthelot,GTX Basic,Rundofase,Lost,2016-12-21,2017-03-10,0.0,WI,53201,Central
IBDEQVBN,Kary Hendrixson,GTX Basic,Faxquote,Lost,2016-12-21,2017-03-28,0.0,WA,98101,West
QZ3VV4C1,Kary Hendrixson,GTXPro,Sunnamplex,Won,2016-12-21,2017-03-08,4719.0,CA,90001,West
62AK8UWX,Moses Frase,GTX Basic,Codehow,Won,2016-12-21,2017-03-22,546.0,NE,68101,Central
5QM4ORNT,Niesha Huffines,GTX Plus Basic,Domzoom,Won,2016-12-21,2017-03-21,1212.0,ND,58501,Central
4H2QMS78,Vicki Laflamme,GTX Basic,,Engaging,2016-12-21,,0.0,TX,75001,West
S91N9YBL,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2016-12-21,2017-03-08,0.0,CA,90001,West
44H0FJMH,Anna Snelling,GTX Plus Pro,Bioholding,Lost,2016-12-22,2017-03-27,0.0,IA,50301,Central
N5AZLQZR,Gladys Colclough,GTX Plus Pro,Dontechi,Won,2016-12-22,2017-03-14,5533.0,AR,72201,Central
4T295XQL,Kami Bicknell,MG Advanced,Finjob,Won,2016-12-22,2017-03-01,3295.0,CO,80201,West
YFS5KLJJ,Rosalina Dieter,MG Special,Finjob,Won,2016-12-22,2017-03-31,45.0,CO,80201,West
S8GLKDB9,Violet Mclelland,MG Special,Bioplex,Won,2016-12-22,2017-03-04,56.0,PA,19101,East
SQLYCFGV,Zane Levy,GTXPro,Opentech,Engaging,2016-12-22,,0.0,NY,10001,West
EUG019AS,Corliss Cosme,GTX Basic,,Engaging,2016-12-23,,0.0,TX,75001,East
IE7VQ5BA,Daniell Hammack,GTX Plus Basic,Finhigh,Engaging,2016-12-23,,0.0,AL,35201,East
01QKN578,Darcel Schlecht,GTXPro,Funholding,Won,2016-12-23,2017-03-20,4247.0,MO,63101,Central
M0JKP0HT,Gladys Colclough,MG Advanced,Isdom,Won,2016-12-23,2017-03-13,3440.0,IA,50301,Central
ZC3KKSUK,James Ascencio,GTXPro,Plexzap,Won,2016-12-23,2017-03-02,5040.0,MT,59601,West
3X8VLQ5G,Jonathan Berthelot,GTX Basic,Cancity,Won,2016-12-23,2017-03-12,469.0,IN,46201,Central
EZLXL6GL,Moses Frase,MG Special,Isdom,Won,2016-12-23,2017-03-07,58.0,IA,50301,Central
R8PEL8V8,Cecily Lampkin,MG Advanced,Isdom,Won,2016-12-24,2017-03-16,2955.0,IA,50301,Central
L1R32S8H,Corliss Cosme,GTX Plus Pro,Condax,Won,2016-12-24,2017-03-26,5228.0,ND,58501,East
J7N8J8NM,Darcel Schlecht,MG Advanced,Toughzap,Won,2016-12-24,2017-03-14,3358.0,MN,55401,Central
TO7PGVP1,Elease Gluck,GTX Plus Pro,Green-Plus,Lost,2016-12-24,2017-03-29,0.0,CO,80201,West
A051G1B4,Jonathan Berthelot,GTX Basic,Codehow,Won,2016-12-24,2017-03-31,517.0,NE,68101,Central
NMDMM5YJ,Moses Frase,GTX Basic,Dontechi,Won,2016-12-24,2017-03-03,615.0,AR,72201,Central
LWPJEV3U,Niesha Huffines,GTX Basic,Domzoom,Lost,2016-12-24,2017-03-10,0.0,ND,58501,Central
I93ZFHEM,Versie Hillebrand,MG Special,Condax,Won,2016-12-24,2017-03-08,62.0,ND,58501,Central
B2VJCVBB,Darcel Schlecht,GTX Plus Pro,Isdom,Won,2016-12-25,2017-03-13,4711.0,IA,50301,Central
F90O03ZH,Donn Cantrell,GTXPro,Kinnamplus,Lost,2016-12-25,2017-03-23,0.0,ME,04101,East
PC78RLUX,Garret Kinder,GTX Basic,Yearin,Won,2016-12-25,2017-03-30,510.0,PA,19101,East
X6GL64T5,Gladys Colclough,GTXPro,Warephase,Won,2016-12-25,2017-03-25,4891.0,MS,39201,Central
OWM3BPGW,Hayden Neloms,GTX Plus Basic,Green-Plus,Won,2016-12-25,2017-03-17,926.0,CO,80201,West
RP5PS9A5,Lajuana Vencill,MG Special,Betatech,Won,2016-12-25,2017-03-10,56.0,OK,73101,Central
AI76U58A,Maureen Marcano,GTX Basic,Treequote,Engaging,2016-12-25,,0.0,TN,37201,West
KFPM2LJW,Rosalina Dieter,GTX Basic,,Engaging,2016-12-25,,0.0,TX,75001,West
F2PW7WP2,Violet Mclelland,MG Special,Ontomedia,Won,2016-12-25,2017-03-05,47.0,VA,23201,East
GK8YD2XW,Darcel Schlecht,GTX Basic,Rangreen,Lost,2016-12-26,2017-03-23,0.0,MN,55401,Central
U4LRR9E9,James Ascencio,GTX Plus Pro,Nam-zim,Won,2016-12-26,2017-03-10,6490.0,CO,80201,West
B00UMAV4,Kami Bicknell,MG Advanced,Gogozoom,Engaging,2016-12-26,,0.0,WI,53201,West
C8TV7R8A,Kary Hendrixson,GTXPro,,Engaging,2016-12-26,,0.0,TX,75001,West
9N55D1AH,Niesha Huffines,MG Advanced,Treequote,Won,2016-12-26,2017-03-02,3841.0,TN,37201,Central
2VCDVCIZ,Kary Hendrixson,GTX Basic,,Engaging,2016-12-27,,0.0,TX,75001,West
WI4PODA2,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2016-12-27,2017-03-15,5256.0,WA,98101,West
VF1V41RI,Markita Hansen,MG Special,Kan-code,Lost,2016-12-27,2017-03-28,0.0,VA,23201,West
1B4L7TNG,Markita Hansen,MG Advanced,Sonron,Lost,2016-12-27,2017-03-25,0.0,NV,89101,West
MZAN11FT,Anna Snelling,GTX Basic,Conecom,Won,2016-12-28,2017-03-01,625.0,MN,55401,Central
0U3WVJO0,Corliss Cosme,GTXPro,,Engaging,2016-12-28,,0.0,TX,75001,East
0IO00FNS,Darcel Schlecht,GTXPro,Warephase,Lost,2016-12-28,2017-03-16,0.0,MS,39201,Central
8S6TNXYB,Darcel Schlecht,GTXPro,Conecom,Won,2016-12-28,2017-03-22,3952.0,MN,55401,Central
PMMW9JX3,Kary Hendrixson,GTX Basic,,Engaging,2016-12-28,,0.0,TX,75001,West
MOLGOSGE,Kary Hendrixson,GTX Plus Pro,Konex,Won,2016-12-28,2017-03-13,5515.0,OR,97201,West
FA1VHZSV,Reed Clapper,MG Special,Vehement Capital Partners,Won,2016-12-28,2017-03-16,57.0,MD,21201,East
PXQEX039,Versie Hillebrand,MG Special,Konmatfix,Won,2016-12-28,2017-03-28,51.0,IN,46201,Central
RX56S6G3,Vicki Laflamme,MG Advanced,Fasehatice,Won,2016-12-28,2017-03-13,3803.0,NM,87101,West
G4F8W039,Anna Snelling,GTX Plus Pro,Rundofase,Won,2016-12-29,2017-03-27,5459.0,WI,53201,Central
4T31MWVO,Anna Snelling,MG Advanced,Stanredtax,Won,2016-12-29,2017-03-23,4148.0,NE,68101,Central
2HT2R2GY,Cassey Cress,GTX Plus Pro,,Engaging,2016-12-29,,0.0,TX,75001,East
83XN082U,Corliss Cosme,GTX Plus Pro,Ganjaflex,Won,2016-12-29,2017-03-23,5002.0,MD,21201,East
J21W3WIW,Corliss Cosme,MG Advanced,Gekko & Co,Won,2016-12-29,2017-03-03,3351.0,DC,20001,East
52UPJFYI,Gladys Colclough,GTX Basic,Domzoom,Won,2016-12-29,2017-03-19,571.0,ND,58501,Central
QOL51JIB,James Ascencio,GTX Basic,Goodsilron,Won,2016-12-29,2017-03-10,601.0,MT,59601,West
13GM5I6M,Kami Bicknell,GTXPro,,Engaging,2016-12-29,,0.0,TX,75001,West
93AGN8A6,Markita Hansen,GTX Basic,Zoomit,Won,2016-12-29,2017-03-13,576.0,AK,99501,West
J7UNJFJL,Marty Freudenburg,MG Special,Funholding,Won,2016-12-29,2017-03-03,52.0,MO,63101,Central
A4H5ESTU,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-29,2017-03-13,1185.0,NM,87101,West
8EZ04VQB,Reed Clapper,GTX Plus Basic,Gekko & Co,Lost,2016-12-29,2017-03-28,0.0,DC,20001,East
4501T63I,Rosalina Dieter,MG Special,Plexzap,Won,2016-12-29,2017-03-14,56.0,MT,59601,West
9IA34L8S,Vicki Laflamme,GTX Basic,,Engaging,2016-12-29,,0.0,TX,75001,West
FPNGEJRC,Violet Mclelland,MG Special,Opentech,Won,2016-12-29,2017-03-29,54.0,NY,10001,East
S33WRL0Y,Zane Levy,GTXPro,Xx-holding,Won,2016-12-29,2017-03-13,4818.0,AK,99501,West
Q7IRUJK7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-01-01,2017-03-01,5087.0,NE,68101,Central
DTZPYISJ,Daniell Hammack,GTX Plus Basic,Opentech,Won,2017-01-01,2017-03-19,1116.0,NY,10001,East
Y9HWSG8Z,Darcel Schlecht,GTX Basic,Gogozoom,Won,2017-01-01,2017-03-20,510.0,WI,53201,Central
5T8Q2YID,Elease Gluck,MG Special,,Engaging,2017-01-01,,0.0,TX,75001,West
JOQCXC9Z,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-01-01,2017-03-16,565.0,WI,53201,Central
AP7PCLAZ,Kami Bicknell,GTX Basic,Finjob,Won,2017-01-01,2017-03-26,633.0,CO,80201,West
BIE471SO,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-01-01,2017-03-29,3962.0,SC,29201,East
UA8AWDG4,Vicki Laflamme,MG Advanced,Y-corporation,Won,2017-01-01,2017-03-22,3672.0,AK,99501,West
BTT6YAVZ,Zane Levy,GTX Plus Basic,Green-Plus,Engaging,2017-01-01,,0.0,CO,80201,West
FZDRB789,Zane Levy,GTXPro,Goodsilron,Won,2017-01-01,2017-03-18,4586.0,MT,59601,West
PC1NUL8Q,Anna Snelling,MG Special,Hottechi,Won,2017-01-02,2017-03-02,60.0,IL,60601,Central
O7UUAK3Y,Corliss Cosme,GTX Plus Basic,dambase,Engaging,2017-01-02,,0.0,LA,70101,East
TLOHEQ18,Corliss Cosme,GTX Plus Basic,,Engaging,2017-01-02,,0.0,TX,75001,East
F1X5ZJ7V,Jonathan Berthelot,GTX Basic,Dontechi,Won,2017-01-02,2017-05-04,572.0,AR,72201,Central
IF7MJ88P,Kary Hendrixson,GTX Basic,Goodsilron,Won,2017-01-02,2017-03-01,550.0,MT,59601,West
06B7XWPC,Kary Hendrixson,GTXPro,Sonron,Won,2017-01-02,2017-03-17,4125.0,NV,89101,West
12MQ3WM8,Marty Freudenburg,MG Advanced,Zumgoity,Won,2017-01-02,2017-03-10,3647.0,KS,66601,Central
91M6FY8S,Moses Frase,GTX Basic,Dontechi,Won,2017-01-02,2017-03-21,573.0,AR,72201,Central
0LNZRNEU,Violet Mclelland,GTX Basic,Zencorporation,Won,2017-01-02,2017-03-29,542.0,WV,25301,East
NKOKUS7D,Cassey Cress,MG Advanced,Donware,Won,2017-01-03,2017-03-12,3479.0,MD,21201,East
NF6GCTMV,Daniell Hammack,MG Advanced,Ganjaflex,Lost,2017-01-03,2017-03-22,0.0,MD,21201,East
I4UCA7CU,Darcel Schlecht,GTX Plus Basic,Stanredtax,Won,2017-01-03,2017-03-21,1012.0,NE,68101,Central
EWDOBEM6,Hayden Neloms,MG Special,,Engaging,2017-01-03,,0.0,TX,75001,West
1LI7ETNZ,James Ascencio,GTX Plus Basic,Doncon,Won,2017-01-03,2017-03-06,990.0,AK,99501,West
N36DEZBR,James Ascencio,GTXPro,Sunnamplex,Won,2017-01-03,2017-03-18,4374.0,CA,90001,West
77ZECYVJ,Kary Hendrixson,GTX Basic,Finjob,Lost,2017-01-03,2017-03-17,0.0,CO,80201,West
IRB461Y7,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-01-03,2017-03-30,1054.0,AK,99501,West
NM2Q3CGW,Vicki Laflamme,MG Special,Scotfind,Won,2017-01-03,2017-03-15,55.0,AZ,85001,West
OEEUEIPJ,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-01-03,2017-03-05,0.0,MD,21201,East
5E14LG51,Boris Faz,GTX Plus Basic,Iselectrics,Won,2017-01-04,2017-03-25,1073.0,PA,19101,East
TIAGZQ54,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-01-04,2017-03-20,0.0,MS,39201,Central
QM6VR1H5,Daniell Hammack,GTX Plus Pro,,Engaging,2017-01-04,,0.0,TX,75001,East
QR2BDRAI,James Ascencio,MG Advanced,,Engaging,2017-01-04,,0.0,TX,75001,West
Z75ND4JF,Kary Hendrixson,GTX Basic,,Engaging,2017-01-04,,0.0,TX,75001,West
CRX91A45,Kary Hendrixson,GTX Basic,Faxquote,Won,2017-01-04,2017-03-16,586.0,WA,98101,West
ZOQ8RC86,Marty Freudenburg,GTXPro,Treequote,Won,2017-01-04,2017-05-05,4667.0,TN,37201,Central
SV4SOO2K,Vicki Laflamme,GTX Plus Basic,Hottechi,Won,2017-01-04,2017-03-28,880.0,IL,60601,West
ITHR5WLF,Vicki Laflamme,MG Advanced,Plexzap,Won,2017-01-04,2017-03-12,3676.0,MT,59601,West
CGWJ1WHI,Wilburn Farren,MG Special,,Engaging,2017-01-04,,0.0,TX,75001,East
279625VN,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-05,2017-03-25,0.0,MO,63101,Central
M16D8PYH,Daniell Hammack,GTX Plus Pro,,Engaging,2017-01-05,,0.0,TX,75001,East
RK52YU8S,Darcel Schlecht,GTXPro,Treequote,Lost,2017-01-05,2017-03-09,0.0,TN,37201,Central
E8EY51IC,Garret Kinder,GTX Plus Basic,Opentech,Lost,2017-01-05,2017-03-26,0.0,NY,10001,East
HG07LMHI,Jonathan Berthelot,GTXPro,Treequote,Won,2017-01-05,2017-03-19,4716.0,TN,37201,Central
VPXW8RJS,Kami Bicknell,MG Advanced,,Engaging,2017-01-05,,0.0,TX,75001,West
85XNDIK1,Kary Hendrixson,GTX Basic,Blackzim,Lost,2017-01-05,2017-03-30,0.0,CA,90001,West
2U54WYQ1,Vicki Laflamme,GTXPro,Goodsilron,Won,2017-01-05,2017-03-23,4211.0,MT,59601,West
VCA1WAB0,Anna Snelling,MG Advanced,Funholding,Lost,2017-01-06,2017-03-21,0.0,MO,63101,Central
T7T1YIM7,Boris Faz,GTX Plus Pro,,Engaging,2017-01-06,,0.0,TX,75001,East
MXNVX2AM,Darcel Schlecht,GTXPro,Codehow,Lost,2017-01-06,2017-03-18,0.0,NE,68101,Central
1G866GH4,Darcel Schlecht,MG Special,Toughzap,Won,2017-01-06,2017-03-17,56.0,MN,55401,Central
WDG0B1IR,Gladys Colclough,MG Special,Rundofase,Lost,2017-01-06,2017-03-23,0.0,WI,53201,Central
Q5CABPMO,Gladys Colclough,MG Special,Funholding,Won,2017-01-06,2017-03-23,44.0,MO,63101,Central
HHBA93J5,Kary Hendrixson,GTX Basic,Konex,Won,2017-01-06,2017-03-27,532.0,OR,97201,West
R0W6A9BG,Lajuana Vencill,GTX Basic,Treequote,Lost,2017-01-06,2017-05-10,0.0,TN,37201,Central
P5EGQ0HI,Lajuana Vencill,GTX Basic,Zumgoity,Lost,2017-01-06,2017-03-20,0.0,KS,66601,Central
L1EJIE5L,Reed Clapper,GTXPro,Kinnamplus,Lost,2017-01-06,2017-03-17,0.0,ME,04101,East
S3XI6YB3,Versie Hillebrand,GTX Basic,Domzoom,Lost,2017-01-06,2017-03-24,0.0,ND,58501,Central
BBC3JB3H,Anna Snelling,GTX Basic,Isdom,Won,2017-01-07,2017-03-08,622.0,IA,50301,Central
4JHY98UG,Cassey Cress,GTX Basic,,Engaging,2017-01-07,,0.0,TX,75001,East
7XVLKX8G,Cecily Lampkin,GTX Plus Pro,Cancity,Lost,2017-01-07,2017-03-05,0.0,IN,46201,Central
G39V1X3G,Corliss Cosme,MG Special,,Engaging,2017-01-07,,0.0,TX,75001,East
OX4P78HP,Corliss Cosme,GTX Plus Basic,Xx-zobam,Won,2017-01-07,2017-03-16,1257.0,SC,29201,East
72LNJRY9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-01-07,2017-03-25,1135.0,UT,84101,West
8C2WG2FB,Zane Levy,MG Advanced,Hottechi,Lost,2017-01-07,2017-03-28,0.0,IL,60601,West
L0345WKB,Zane Levy,GTXPro,Newex,Won,2017-01-07,2017-03-14,4313.0,OR,97201,West
S24L8LVR,Anna Snelling,GTX Plus Pro,dambase,Won,2017-01-08,2017-03-18,5210.0,LA,70101,Central
JXWXEJXE,Lajuana Vencill,MG Special,Ron-tech,Won,2017-01-08,2017-03-27,47.0,IL,60601,Central
W2JCRPLX,Markita Hansen,MG Advanced,Konex,Won,2017-01-08,2017-03-22,3220.0,OR,97201,West
EQCD7G7Q,Rosalina Dieter,GTX Basic,Initech,Engaging,2017-01-08,,0.0,FL,33101,West
1M2I2NXQ,Rosie Papadopoulos,MG Special,Donware,Won,2017-01-08,2017-03-26,47.0,MD,21201,East
XYNTWPN1,Violet Mclelland,MG Special,Rundofase,Engaging,2017-01-08,,0.0,WI,53201,East
54EGR0AD,Violet Mclelland,MG Special,Yearin,Won,2017-01-08,2017-03-25,63.0,PA,19101,East
VT5Y73GX,Anna Snelling,MG Special,Betatech,Won,2017-01-09,2017-03-15,56.0,OK,73101,Central
8O9V7UOZ,Anna Snelling,MG Special,Rundofase,Won,2017-01-09,2017-03-01,65.0,WI,53201,Central
GIIC5H9X,Boris Faz,GTX Plus Pro,Donquadtech,Won,2017-01-09,2017-03-19,5743.0,GA,30301,East
9WMU7YHD,Cassey Cress,MG Special,Mathtouch,Won,2017-01-09,2017-03-03,53.0,VT,05601,East
8BQMFR86,Corliss Cosme,GTX Plus Pro,Betasoloin,Won,2017-01-09,2017-03-30,4974.0,WV,25301,East
DDCC6ZPK,Donn Cantrell,MG Advanced,Ontomedia,Won,2017-01-09,2017-03-25,3892.0,VA,23201,East
YMGWLEHY,Garret Kinder,GTXPro,Betasoloin,Won,2017-01-09,2017-03-21,3822.0,WV,25301,East
FKS9MVF6,Jonathan Berthelot,GTX Basic,Inity,Won,2017-01-09,2017-03-02,504.0,OK,73101,Central
6Q67ZUJ1,Maureen Marcano,MG Special,,Engaging,2017-01-09,,0.0,TX,75001,West
HF8ABDF6,Rosalina Dieter,MG Advanced,Xx-holding,Won,2017-01-09,2017-03-29,3145.0,AK,99501,West
Y6UBZM6P,Vicki Laflamme,GTX Plus Pro,,Engaging,2017-01-09,,0.0,TX,75001,West
SIRC44NM,Vicki Laflamme,GTX Basic,Finjob,Won,2017-01-09,2017-03-27,564.0,CO,80201,West
7S6SHJJG,Zane Levy,GTX Plus Basic,Fasehatice,Won,2017-01-09,2017-03-14,1117.0,NM,87101,West
ZE84UHHB,Anna Snelling,MG Special,Inity,Won,2017-01-10,2017-03-26,59.0,OK,73101,Central
2R3ZA84D,Darcel Schlecht,MG Special,Finhigh,Won,2017-01-10,2017-03-28,52.0,AL,35201,Central
LTTYTAXA,Donn Cantrell,GTXPro,Kan-code,Won,2017-01-10,2017-03-24,4694.0,VA,23201,East
RIW4VWBW,Hayden Neloms,GTX Plus Pro,,Engaging,2017-01-10,,0.0,TX,75001,West
ZWFPD71J,Kami Bicknell,GTXPro,Plusstrip,Won,2017-01-10,2017-03-06,5620.0,OR,97201,West
T5C527Z9,Kary Hendrixson,GTX Plus Basic,Singletechno,Won,2017-01-10,2017-03-08,1095.0,AK,99501,West
XC4LTIEO,Lajuana Vencill,GTX Basic,Conecom,Lost,2017-01-10,2017-05-02,0.0,MN,55401,Central
AEBF9M5T,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-01-10,2017-03-30,489.0,IL,60601,Central
DWUD4S0P,Markita Hansen,GTX Basic,,Engaging,2017-01-10,,0.0,TX,75001,West
MCE5DKD1,Markita Hansen,MG Special,Bioholding,Engaging,2017-01-10,,0.0,IA,50301,West
EV46ES18,Markita Hansen,GTX Plus Pro,Golddex,Won,2017-01-10,2017-03-16,5908.0,WY,82001,West
ID3IJHUS,Markita Hansen,MG Advanced,Xx-holding,Won,2017-01-10,2017-03-11,3820.0,AK,99501,West
YBJ72HKE,Maureen Marcano,GTX Plus Basic,Hottechi,Lost,2017-01-10,2017-03-12,0.0,IL,60601,West
RW39Y63V,Vicki Laflamme,GTXPro,,Engaging,2017-01-10,,0.0,TX,75001,West
5DEO8EDS,Vicki Laflamme,GTX Basic,Rantouch,Won,2017-01-10,2017-03-20,581.0,CA,90001,West
8LW65NDL,Violet Mclelland,GTX Plus Pro,,Engaging,2017-01-10,,0.0,TX,75001,East
CJ2ON1LV,Corliss Cosme,GTXPro,Nam-zim,Engaging,2017-01-11,,0.0,CO,80201,East
4I8X7EMW,Corliss Cosme,GTXPro,,Engaging,2017-01-11,,0.0,TX,75001,East
WPXAMXD2,Darcel Schlecht,GTX Plus Pro,Funholding,Lost,2017-01-11,2017-03-10,0.0,MO,63101,Central
A4BBDK82,Jonathan Berthelot,GTX Basic,Gogozoom,Won,2017-01-11,2017-03-28,585.0,WI,53201,Central
LMOAYCUK,Kami Bicknell,GTX Plus Basic,Plusstrip,Engaging,2017-01-11,,0.0,OR,97201,West
4XCJP60W,Kami Bicknell,GTX Basic,Nam-zim,Won,2017-01-11,2017-05-06,572.0,CO,80201,West
